ContigID,SPID,GeoF_ID,GeoM_ID,evalue
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8253,O97578,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8253,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20301,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8259,Q9Y4W6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8259,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1365,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_826,Q1MTI4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_826,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4953,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8269,Q2KIU7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8269,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1176,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8277,Q13823,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8277,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_319,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8281,Q9H0P0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8281,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_151,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_83,P18258,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_83,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4237,7.00E-163
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8305,Q8JH47,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8305,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_15850,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8318,Q3TUU5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8318,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_29551,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_832,Q7YR37,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_832,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7415,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8326,Q8BTZ4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8326,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22260,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8340,O00124,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8340,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_48923,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8355,Q6PBU0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8355,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_34280,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_836,P91303,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_836,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16409,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8368,Q8BGA9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8368,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3314,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8389,Q99PV0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8389,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7930,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_839,P97478,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_839,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7005,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_84,Q9W4P5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_84,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11816,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_841,Q8R2N2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_841,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5282,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8418,Q5R6U1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8418,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6517,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8424,O95831,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8424,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16211,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8425,Q29551,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8425,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_40022,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8434,Q7ZW47,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8434,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11724,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8447,P45985,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8447,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1133,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8457,A1A5V9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8457,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_50930,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_846,P91929,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_846,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6421,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8470,Q91WC1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8470,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_63029,4.00E-167
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_848,Q94392,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_848,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20155,3.00E-147
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8485,P20241,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8485,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5151,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8488,Q8K1A0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8488,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22341,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_849,P46459,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_849,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20155,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8494,Q5SSI6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8494,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5566,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8497,P60899,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8497,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_25294,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8503,P31647,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8503,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_33971,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8520,P60670,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8520,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7124,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8525,Q1LZH1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8525,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_31514,3.00E-136
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_854,O77210,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_854,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14851,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8543,A1A5H6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8543,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4587,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_855,C6KFA3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_855,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14487,3.00E-93
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8551,Q5I0H4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8551,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_49279,8.00E-101
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8558,Q9BWD1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8558,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21292,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8560,Q6P1R4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8560,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_453,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8586,Q5RDP4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8586,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11936,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_86,Q96RQ3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_86,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_27429,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8614,A7SLX5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8614,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21151,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8622,P08266,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8622,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4690,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8624,Q49AA0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8624,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5512,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8625,Q96QU8,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8625,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_35424,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8626,B6ZLK2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8626,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1291,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8631,Q28FE2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8631,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9817,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8637,P51660,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8637,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2380,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8652,Q80Z96,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8652,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23237,2.00E-166
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8656,Q6DGQ1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8656,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8393,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8659,P48964,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8659,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1076,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8661,Q9FR44,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8661,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_35676,6.00E-125
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8663,P30876,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8663,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4690,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8664,Q28DS0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8664,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_6737,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8666,Q9NQT5,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8666,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12924,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8669,Q0V8S0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8669,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9292,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8678,O15042,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8678,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9221,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8683,Q6DGP2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8683,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2373,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8713,Q3ZCD7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8713,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10965,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8719,P12370,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8719,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_15220,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8720,Q8TF05,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8720,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1792,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8722,Q5SW45,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8722,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13721,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8744,Q68FX0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8744,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8762,Q9HBK9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8762,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_26258,2.00E-148
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8772,Q8N1B3,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8772,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12662,4.00E-169
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8780,P15170,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8780,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14869,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8794,P20664,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8794,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21612,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_88,P68370,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_88,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_22,1.00E-153
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_880,Q28CQ4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_880,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_957,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8801,P54813,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8801,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_11243,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8804,Q6NWX7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8804,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28689,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8818,Q04870,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8818,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_46144,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8819,Q5TJF0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8819,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16242,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8820,Q5RCE6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8820,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_30902,9.00E-173
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8822,Q6IQE9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8822,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3067,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8824,Q5R636,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8824,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_912,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8830,Q9H981,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8830,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_17065,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8832,Q32M08,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8832,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_16610,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8841,Q9NZJ6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8841,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_14732,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8854,Q14562,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8854,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23450,2.00E-154
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_887,Q5RA42,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_887,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_5104,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8880,P54358,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8880,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4172,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8881,Q5C9Z4,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8881,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_8109,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8886,P24369,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8886,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_1232,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8903,Q78EG7,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8903,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_10992,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8915,Q9H3K2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8915,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2825,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_893,Q8K3X2,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_893,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9176,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8932,P18729,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8932,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_47420,1.00E-126
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_894,Q6RWA9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_894,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_588,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8960,Q6DDY9,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8960,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12967,6.00E-172
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8964,Q96NL6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8964,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_4898,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8973,Q3KQF0,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8973,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12859,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8975,Q95044,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8975,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_28895,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8976,Q8TC59,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8976,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_7344,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8985,P28668,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8985,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2222,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8998,P81900,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_8998,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_13143,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9003,Q5R7R6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9003,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_54077,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9011,Q9UJX6,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9011,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_12613,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9016,Q64520,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9016,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_20087,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9027,Q3SZK1,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9027,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_3530,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9034,O35345,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9034,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_21530,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9038,Q5XI68,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9038,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_48394,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_904,P49793,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_904,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_2818,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9045,Q8C142,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9045,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_23512,0
Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9050,Q6NV83,Geo_Pool_F_GGCTAC_L006_R1_001_val_1_(paired)_contig_9050,Geo_Pool_M_CTTGTA_L006_R1_001_val_1_(paired)_contig_9221,0
